2024-25,r/rittida01,11/25/2024,LAK,@,SJS,L,7,21,14,0.667,0,60
2024-25,r/rittida01,11/27/2024,LAK,,WPG,W,1,14,13,0.929,0,60
2024-25,r/rittida01,11/29/2024,LAK,@,ANA,,0,2,2,1,0,1.3833333333333333
2024-25,r/rittida01,11/30/2024,LAK,,OTT,W,2,22,20,0.909,0,60
2024-25,a/allenja01,10/5/2024,NJD,,BUF,W,1,18,17,0.944,0,60
2024-25,a/allenja01,10/14/2024,NJD,,UTA,W,0,20,20,1,1,60
2024-25,a/allenja01,10/22/2024,NJD,,TBL,L,8,37,29,0.784,0,59.516666666666666
2024-25,a/allenja01,10/25/2024,NJD,,NYI,O,4,30,26,0.867,0,60.766666666666666
2024-25,a/allenja01,11/4/2024,NJD,@,EDM,W,0,31,31,1,1,60
2024-25,a/allenja01,11/10/2024,NJD,,SJS,L,1,27,26,0.963,0,57
2024-25,a/allenja01,11/14/2024,NJD,@,FLA,W,2,27,25,0.926,0,60
2024-25,a/allenja01,11/23/2024,NJD,@,WSH,W,2,25,23,0.92,0,60
2024-25,a/allenja01,11/30/2024,NJD,,WSH,L,6,32,26,0.813,0,56.6
2024-25,j/johanjo03,10/21/2024,TBL,@,TOR,,1,15,14,0.933,0,28.366666666666667
2024-25,j/johanjo03,10/22/2024,TBL,@,NJD,W,5,35,30,0.857,0,59.95
2024-25,j/johanjo03,11/3/2024,TBL,@,WPG,L,5,32,27,0.844,0,58.1
2024-25,j/johanjo03,11/21/2024,TBL,@,CBJ,O,7,43,36,0.837,0,60.55
2024-25,j/johanjo03,11/29/2024,TBL,@,NSH,W,2,31,29,0.935,0,61.016666666666666
2024-25,c/comrier01,10/20/2024,WPG,,PIT,W,3,42,39,0.929,0,59.88333333333333
2024-25,c/comrier01,10/26/2024,WPG,@,CGY,W,3,29,26,0.897,0,60
2024-25,c/comrier01,11/1/2024,WPG,@,CBJ,W,2,22,20,0.909,0,60
2024-25,c/comrier01,11/14/2024,WPG,@,TBL,L,3,28,25,0.893,0,57.96666666666667
2024-25,c/comrier01,11/23/2024,WPG,@,NSH,L,3,35,32,0.914,0,58.93333333333333
2024-25,c/comrier01,11/29/2024,WPG,@,VEG,L,4,30,26,0.867,0,58.31666666666667
2024-25,t/talboca01,10/10/2024,DET,,PIT,,2,14,12,0.857,0,34.53333333333333
2024-25,t/talboca01,10/12/2024,DET,,NSH,W,0,42,42,1,1,60
2024-25,t/talboca01,10/17/2024,DET,,NYR,L,5,19,14,0.737,0,32.333333333333336
2024-25,t/talboca01,10/24/2024,DET,,NJD,W,3,40,37,0.925,0,60
2024-25,t/talboca01,10/27/2024,DET,,EDM,O,3,34,31,0.912,0,60.3
2024-25,t/talboca01,11/2/2024,DET,,BUF,W,1,32,31,0.969,0,60
