GameID,PlayerID,Team,Is_Home,Opp
202412310CHI,mikheil01,CHI,1,STL
202412310CHI,murphco02,CHI,1,STL
202412310CHI,neighja01,STL,0,CHI
202412310CHI,parayco01,STL,0,CHI
202412310CHI,reichlu01,CHI,1,STL
202412310CHI,saadbr01,STL,0,CHI
202412310CHI,schenbr01,STL,0,CHI
202412310CHI,smithcr01,CHI,1,STL
202412310CHI,suterpi01,STL,0,CHI
202412310CHI,teravte01,CHI,1,STL
202412310CHI,texieal01,STL,0,CHI
202412310CHI,thomaro01,STL,0,CHI
202412310CHI,toropal01,STL,0,CHI
202412310CHI,vlasial01,CHI,1,STL
202412310CHI,walkena01,STL,0,CHI
202412310COL,applema01,WPG,0,COL
202412310COL,barromo01,WPG,0,COL
202412310COL,chishde01,WPG,0,COL
202412310COL,coltoro01,COL,1,WPG
202412310COL,connoky01,WPG,0,COL
202412310COL,dehaaca01,COL,1,WPG
202412310COL,demeldy01,WPG,0,COL
202412310COL,drouijo01,COL,1,WPG
202412310COL,ehlerni01,WPG,0,COL
202412310COL,fleurha01,WPG,0,COL
202412310COL,girarsa01,COL,1,WPG
202412310COL,gustada01,WPG,0,COL
202412310COL,iafalal01,WPG,0,COL
202412310COL,ivaniv01,COL,1,WPG
202412310COL,kellypa01,COL,1,WPG
202412310COL,kivirjo01,COL,1,WPG
202412310COL,kovalni01,COL,1,WPG
202412310COL,kuparra01,WPG,0,COL
202412310COL,kylinol01,COL,1,WPG
202412310COL,lowryad01,WPG,0,COL
202412310COL,ludvijo01,COL,1,WPG
202412310COL,mackina01,COL,1,WPG
202412310COL,makarca01,COL,1,WPG
202412310COL,malinsa01,COL,1,WPG
202412310COL,mansojo01,COL,1,WPG
202412310COL,milleco02,WPG,0,COL
202412310COL,mitteca01,COL,1,WPG
202412310COL,morrijo04,WPG,0,COL
202412310COL,namesvl01,WPG,0,COL
202412310COL,niedeni01,WPG,0,COL
202412310COL,oconnlo01,COL,1,WPG
202412310COL,perfeco01,WPG,0,COL
202412310COL,pionkne01,WPG,0,COL
202412310COL,rantami01,COL,1,WPG
202412310COL,ritchca01,COL,1,WPG
202412310COL,sambedy01,WPG,0,COL
202412310COL,scheima01,WPG,0,COL
202412310COL,stanllo01,WPG,0,COL
202412310COL,stienma01,COL,1,WPG
202412310COL,toewsde01,COL,1,WPG
202412310COL,vilarga01,WPG,0,COL
202412310COL,wagnech01,COL,1,WPG
202412310COL,woodmi01,COL,1,WPG
202412310DAL,aubekni01,BUF,0,DAL
202412310DAL,backos01,DAL,1,BUF
202412310DAL,bennja01,DAL,1,BUF
202412310DAL,bensoza01,BUF,0,DAL
202412310DAL,blackco01,DAL,1,BUF
202412310DAL,blumema01,DAL,1,BUF
202412310DAL,bourqma01,DAL,1,BUF
202412310DAL,byrambo01,BUF,0,DAL
202412310DAL,cliftco01,BUF,0,DAL
202412310DAL,cozendy01,BUF,0,DAL
202412310DAL,dadonev01,DAL,1,BUF
202412310DAL,dahlira01,BUF,0,DAL
202412310DAL,duchema01,DAL,1,BUF
202412310DAL,dumbama01,DAL,1,BUF
202412310DAL,gilbede01,BUF,0,DAL
202412310DAL,greenjo02,BUF,0,DAL
202412310DAL,harleth01,DAL,1,BUF
202412310DAL,heiskmi01,DAL,1,BUF
202412310DAL,hintzro01,DAL,1,BUF
202412310DAL,johnswy01,DAL,1,BUF
202412310DAL,jokihhe01,BUF,0,DAL
202412310DAL,krebspe01,BUF,0,DAL
202412310DAL,kulicji01,BUF,0,DAL
202412310DAL,laffesa01,BUF,0,DAL
202412310DAL,lindees01,DAL,1,BUF
202412310DAL,lundkni01,DAL,1,BUF
202412310DAL,lyubuil01,DAL,1,BUF
202412310DAL,malenbe01,BUF,0,DAL
202412310DAL,marchma01,DAL,1,BUF
202412310DAL,mcleory01,BUF,0,DAL
202412310DAL,peterjo01,BUF,0,DAL
202412310DAL,powerow01,BUF,0,DAL
202412310DAL,quinnja01,BUF,0,DAL
202412310DAL,roberja01,DAL,1,BUF
202412310DAL,samuema02,BUF,0,DAL
202412310DAL,seguity01,DAL,1,BUF
202412310DAL,smithbr05,DAL,1,BUF
202412310DAL,stanklo01,DAL,1,BUF
202412310DAL,steelsa01,DAL,1,BUF
202412310DAL,suterry01,DAL,1,BUF
202412310DAL,thompta01,BUF,0,DAL
202412310DAL,tuchal01,BUF,0,DAL
202412310DAL,zuckeja01,BUF,0,DAL
202412310DET,acciano01,PIT,0,DET
202412310DET,beauvan01,PIT,0,DET
202412310DET,berggjo02,DET,1,PIT
202412310DET,buntimi01,PIT,0,DET
202412310DET,chiarbe01,DET,1,PIT
202412310DET,comphj.01,DET,1,PIT
202412310DET,coppan01,DET,1,PIT
202412310DET,crosbsi01,PIT,0,DET
202412310DET,debrial01,DET,1,PIT
202412310DET,edvinsi01,DET,1,PIT
202412310DET,ellerla01,PIT,0,DET
202412310DET,fischch01,DET,1,PIT
202412310DET,glassco01,PIT,0,DET
202412310DET,gravery01,PIT,0,DET
202412310DET,grzelma01,PIT,0,DET
202412310DET,gustaer02,DET,1,PIT
202412310DET,hayeske01,PIT,0,DET
202412310DET,hollju01,DET,1,PIT
202412310DET,johanal01,DET,1,PIT
202412310DET,kanepa01,DET,1,PIT
202412310DET,karlser01,PIT,0,DET
202412310DET,kaspema01,DET,1,PIT
202412310DET,larkidy01,DET,1,PIT
202412310DET,letankr01,PIT,0,DET
202412310DET,maattol01,DET,1,PIT
202412310DET,malkiev01,PIT,0,DET
202412310DET,mcgroru01,PIT,0,DET
202412310DET,mottety01,DET,1,PIT
202412310DET,oconndr01,PIT,0,DET
202412310DET,petryje01,DET,1,PIT
202412310DET,pettema01,PIT,0,DET
202412310DET,puljuje01,PIT,0,DET
202412310DET,puustva01,PIT,0,DET
202412310DET,rakelri01,PIT,0,DET
202412310DET,rasmumi01,DET,1,PIT
202412310DET,raymolu01,DET,1,PIT
202412310DET,ruhwech01,PIT,0,DET
202412310DET,rustbr01,PIT,0,DET
202412310DET,seidemo01,DET,1,PIT
202412310DET,sheary01,PIT,0,DET
202412310DET,stivajo01,PIT,0,DET
202412310DET,tarasvl01,DET,1,PIT
202412310DET,velenjo01,DET,1,PIT
202412310DET,watsoau01,DET,1,PIT
202412310EDM,arvidvi01,EDM,1,ARI
202412310EDM,borturo01,ARI,0,EDM
202412310EDM,bouchev01,EDM,1,ARI
202412310EDM,brownco02,EDM,1,ARI
202412310EDM,carcomi01,ARI,0,EDM
202412310EDM,coleia01,ARI,0,EDM
202412310EDM,coolelo01,ARI,0,EDM
202412310EDM,crousla01,ARI,0,EDM
202412310EDM,dermotr01,EDM,1,ARI
202412310EDM,doanjo01,ARI,0,EDM
202412310EDM,draisle01,EDM,1,ARI
202412310EDM,durzise01,ARI,0,EDM
202412310EDM,ekholma01,EDM,1,ARI
202412310EDM,emberty01,EDM,1,ARI
202412310EDM,guentdy01,ARI,0,EDM
202412310EDM,haytoba01,ARI,0,EDM
202412310EDM,henriad01,EDM,1,ARI
202412310EDM,hymanza01,EDM,1,ARI
202412310EDM,janmama02,EDM,1,ARI
202412310EDM,kellecl01,ARI,0,EDM
202412310EDM,kerfoal01,ARI,0,EDM
202412310EDM,kessemi01,ARI,0,EDM
202412310EDM,kolyavl01,ARI,0,EDM
202412310EDM,kulakbr01,EDM,1,ARI
202412310EDM,maccema01,ARI,0,EDM
202412310EDM,mcbaija03,ARI,0,EDM
202412310EDM,mcdavco01,EDM,1,ARI
202412310EDM,nugenry01,EDM,1,ARI
202412310EDM,nurseda01,EDM,1,ARI
202412310EDM,obrieli01,ARI,0,EDM
202412310EDM,perryco01,EDM,1,ARI
202412310EDM,podkova01,EDM,1,ARI
202412310EDM,ryande01,EDM,1,ARI
202412310EDM,schmani01,ARI,0,EDM
202412310EDM,sergami01,ARI,0,EDM
202412310EDM,skinnje01,EDM,1,ARI
202412310EDM,stechtr01,EDM,1,ARI
202412310EDM,stenlke01,ARI,0,EDM
202412310EDM,valimju01,ARI,0,EDM
202412310EDM,yamamka01,ARI,0,EDM
202412310MIN,audymjo01,NSH,0,MIN
202412310MIN,boldyma01,MIN,1,NSH
202412310MIN,brodijo01,MIN,1,NSH
202412310MIN,carrial01,NSH,0,MIN
202412310MIN,delgama01,NSH,0,MIN
202412310MIN,eriksjo02,MIN,1,NSH
202412310MIN,evanglu01,NSH,0,MIN
202412310MIN,fabbrda01,NSH,0,MIN
202412310MIN,faberbr01,MIN,1,NSH
202412310MIN,foligma01,MIN,1,NSH
202412310MIN,forsbfi01,NSH,0,MIN
202412310MIN,gaudrfr01,MIN,1,NSH
202412310MIN,hartmry01,MIN,1,NSH
202412310MIN,huntda01,MIN,1,NSH
202412310MIN,jankoma01,NSH,0,MIN
202412310MIN,johanma03,MIN,1,NSH
202412310MIN,josiro01,NSH,0,MIN
202412310MIN,kapriki01,MIN,1,NSH
202412310MIN,khusnma01,MIN,1,NSH
202412310MIN,laukoja01,MIN,1,NSH
202412310MIN,lauzoje01,NSH,0,MIN
202412310MIN,lheurza01,NSH,0,MIN
202412310MIN,mccarmi01,NSH,0,MIN
202412310MIN,merrijo01,MIN,1,NSH
202412310MIN,middlja01,MIN,1,NSH
202412310MIN,novakth01,NSH,0,MIN
202412310MIN,nyquigu01,NSH,0,MIN
202412310MIN,ohgreli01,MIN,1,NSH
202412310MIN,oreilry01,NSH,0,MIN
202412310MIN,parssju01,NSH,0,MIN
202412310MIN,rossima01,MIN,1,NSH
202412310MIN,schenlu01,NSH,0,MIN
202412310MIN,sissoco01,NSH,0,MIN
202412310MIN,skjeibr01,NSH,0,MIN
202412310MIN,smithco02,NSH,0,MIN
202412310MIN,spurgja01,MIN,1,NSH
202412310MIN,stamkst01,NSH,0,MIN
202412310MIN,tomasph01,NSH,0,MIN
202412310MIN,treniya01,MIN,1,NSH
202412310MIN,zuccama01,MIN,1,NSH
202412310SJS,bennima01,SJS,1,PHI
202412310SJS,brinkbo01,PHI,0,SJS
202412310SJS,catesno01,PHI,0,SJS
202412310SJS,cecico01,SJS,1,PHI
202412310SJS,celebma01,SJS,1,PHI
202412310SJS,coutuse01,PHI,0,SJS
202412310SJS,dellaty01,SJS,1,PHI
202412310SJS,deslani01,PHI,0,SJS
202412310SJS,drysdja01,PHI,0,SJS
202412310SJS,eklunwi01,SJS,1,PHI
202412310SJS,farabjo01,PHI,0,SJS
202412310SJS,ferrama01,SJS,1,PHI
202412310SJS,foersty01,PHI,0,SJS
202412310SJS,frostmo01,PHI,0,SJS
202412310SJS,goodrba01,SJS,1,PHI
202412310SJS,granlmi01,SJS,1,PHI
202412310SJS,grundca01,SJS,1,PHI
202412310SJS,gushcda01,SJS,1,PHI
202412310SJS,hathaga01,PHI,0,SJS
202412310SJS,johnser01,PHI,0,SJS
202412310SJS,konectr01,PHI,0,SJS
202412310SJS,kostikl01,SJS,1,PHI
202412310SJS,kuninlu01,SJS,1,PHI
202412310SJS,laughsc01,PHI,0,SJS
202412310SJS,luchaje01,PHI,0,SJS
202412310SJS,michkma01,PHI,0,SJS
202412310SJS,poehlry01,PHI,0,SJS
202412310SJS,ristora01,PHI,0,SJS
202412310SJS,ruttaja02,SJS,1,PHI
202412310SJS,sanhetr01,PHI,0,SJS
202412310SJS,seeleni01,PHI,0,SJS
202412310SJS,smithgi01,SJS,1,PHI
202412310SJS,smithwi01,SJS,1,PHI
202412310SJS,sturmni01,SJS,1,PHI
202412310SJS,thrunhe01,SJS,1,PHI
202412310SJS,tippeow01,PHI,0,SJS
202412310SJS,toffoty01,SJS,1,PHI
202412310SJS,walmaja01,SJS,1,PHI
202412310SJS,wennbal01,SJS,1,PHI
202412310SJS,yorkca01,PHI,0,SJS
202412310SJS,zamulye01,PHI,0,SJS
202412310SJS,zettefa01,SJS,1,PHI
202412310TOR,barzama01,NYI,0,TOR
202412310TOR,benoisi01,TOR,1,NYI
202412310TOR,cizikca01,NYI,0,TOR
202412310TOR,dobsono01,NYI,0,TOR
202412310TOR,domima01,TOR,1,NYI
202412310TOR,duclaan01,NYI,0,TOR
202412310TOR,ekmanol01,TOR,1,NYI
202412310TOR,foudyli01,NYI,0,TOR
202412310TOR,gauthju01,NYI,0,TOR
202412310TOR,holmbpo01,TOR,1,NYI
202412310TOR,holmssi01,NYI,0,TOR
202412310TOR,horvabo01,NYI,0,TOR
202412310TOR,kampfda01,TOR,1,NYI
202412310TOR,kniesma01,TOR,1,NYI
202412310TOR,leean01,NYI,0,TOR
202412310TOR,liljeti01,TOR,1,NYI
202412310TOR,lorenst01,TOR,1,NYI
202412310TOR,macleky01,NYI,0,TOR
202412310TOR,marnemi01,TOR,1,NYI
202412310TOR,matthau01,TOR,1,NYI
202412310TOR,mayfisc01,NYI,0,TOR
202412310TOR,mccabja01,TOR,1,NYI
202412310TOR,mcmanbo02,TOR,1,NYI
202412310TOR,nelsobr01,NYI,0,TOR
202412310TOR,nylanwi01,TOR,1,NYI
202412310TOR,pacioma01,TOR,1,NYI
202412310TOR,pageaje01,NYI,0,TOR
202412310TOR,palmiky01,NYI,0,TOR
202412310TOR,pelecad01,NYI,0,TOR
202412310TOR,pulocry01,NYI,0,TOR
202412310TOR,reavery01,TOR,1,NYI
202412310TOR,reillmi01,NYI,0,TOR
202412310TOR,riellmo01,TOR,1,NYI
202412310TOR,roberni01,TOR,1,NYI
202412310TOR,romanal01,NYI,0,TOR
202412310TOR,tanevch01,TOR,1,NYI
202412310TOR,tavarjo01,TOR,1,NYI
202412310TOR,timmico01,TOR,1,NYI
202412310TOR,tsyplma01,NYI,0,TOR
202412310TOR,wahlsol01,NYI,0,TOR
202412310VEG,anderjo05,MTL,0,VEG
202412310VEG,armiajo01,MTL,0,VEG
202412310VEG,barbaiv01,VEG,1,MTL
202412310VEG,barreal01,MTL,0,VEG
202412310VEG,barroju01,MTL,0,VEG
202412310VEG,brissbr01,VEG,1,MTL
202412310VEG,caufico01,MTL,0,VEG
202412310VEG,dachki01,MTL,0,VEG
202412310VEG,dorofpa01,VEG,1,MTL
202412310VEG,dvorach01,MTL,0,VEG
202412310VEG,eicheja01,VEG,1,MTL
202412310VEG,evansja02,MTL,0,VEG
202412310VEG,gallabr01,MTL,0,VEG
202412310VEG,guhleka01,MTL,0,VEG
202412310VEG,hagueni01,VEG,1,MTL
202412310VEG,hanifno01,VEG,1,MTL
202412310VEG,heineem01,MTL,0,VEG
202412310VEG,hertlto01,VEG,1,MTL
202412310VEG,holtzal01,VEG,1,MTL
202412310VEG,howdebr01,VEG,1,MTL
202412310VEG,hutsola01,MTL,0,VEG
202412310VEG,kapanol01,MTL,0,VEG
202412310VEG,koleske01,VEG,1,MTL
202412310VEG,korczka01,VEG,1,MTL
202412310VEG,mailllo01,MTL,0,VEG
202412310VEG,mathemi01,MTL,0,VEG
202412310VEG,mcnabbr01,VEG,1,MTL
202412310VEG,miromda01,VEG,1,MTL
202412310VEG,newhoal01,MTL,0,VEG
202412310VEG,olofsvi01,VEG,1,MTL
202412310VEG,pachabr01,VEG,1,MTL
202412310VEG,pearsta01,VEG,1,MTL
202412310VEG,pezzemi01,MTL,0,VEG
202412310VEG,pietral01,VEG,1,MTL
202412310VEG,royni01,VEG,1,MTL
202412310VEG,savarda01,MTL,0,VEG
202412310VEG,schwico01,VEG,1,MTL
202412310VEG,slafkju01,MTL,0,VEG
202412310VEG,stonema01,VEG,1,MTL
202412310VEG,strubja01,MTL,0,VEG
202412310VEG,suzukni01,MTL,0,VEG
202412310VEG,theodsh01,VEG,1,MTL
202412310VEG,whiteza01,VEG,1,MTL
202412310VEG,xhekaar01,MTL,0,VEG
202412310WSH,beechjo01,BOS,0,WSH
202412310WSH,brazeju01,BOS,0,WSH
202412310WSH,carlobr01,BOS,0,WSH
202412310WSH,carlsjo01,WSH,1,BOS
202412310WSH,chychja01,WSH,1,BOS
202412310WSH,coylech01,BOS,0,WSH
202412310WSH,dowdni01,WSH,1,BOS
202412310WSH,duboipi01,WSH,1,BOS
202412310WSH,duhaibr01,WSH,1,BOS
202412310WSH,feherma01,WSH,1,BOS
202412310WSH,fredetr01,BOS,0,WSH
202412310WSH,geekimo01,BOS,0,WSH
202412310WSH,jonesma03,BOS,0,WSH
202412310WSH,kastema01,BOS,0,WSH
202412310WSH,koepkco01,BOS,0,WSH
202412310WSH,lapiehe01,WSH,1,BOS
202412310WSH,lindhel01,BOS,0,WSH
202412310WSH,lindhha01,BOS,0,WSH
202412310WSH,lohrema01,BOS,0,WSH
202412310WSH,mangian01,WSH,1,BOS
202412310WSH,marchbr03,BOS,0,WSH
202412310WSH,mcavoch01,BOS,0,WSH
202412310WSH,mcilrdy01,WSH,1,BOS
202412310WSH,mcmicco01,WSH,1,BOS
202412310WSH,milanso01,WSH,1,BOS
202412310WSH,ovechal01,WSH,1,BOS
202412310WSH,pastrda01,BOS,0,WSH
202412310WSH,peekean01,BOS,0,WSH
202412310WSH,poitrma01,BOS,0,WSH
202412310WSH,protaal01,WSH,1,BOS
202412310WSH,raddyta01,WSH,1,BOS
202412310WSH,royma04,WSH,1,BOS
202412310WSH,sandira01,WSH,1,BOS
202412310WSH,stromdy01,WSH,1,BOS
202412310WSH,tufteri01,BOS,0,WSH
202412310WSH,vanritr01,WSH,1,BOS
202412310WSH,vranaja01,WSH,1,BOS
202412310WSH,wilsoto01,WSH,1,BOS
202412310WSH,wothepa01,BOS,0,WSH
202412310WSH,zachapa01,BOS,0,WSH
202412310WSH,zadorni01,BOS,0,WSH
202501010LAK,andermi02,LAK,1,NJD
202501010LAK,bastina01,NJD,0,LAK
202501010LAK,brattje01,NJD,0,LAK
202501010LAK,burroky01,LAK,1,NJD
202501010LAK,byfiequ01,LAK,1,NJD
202501010LAK,caseyse01,NJD,0,LAK
202501010LAK,clarkbr02,LAK,1,NJD
202501010LAK,cottepa01,NJD,0,LAK
202501010LAK,danauph01,LAK,1,NJD
202501010LAK,dillobr01,NJD,0,LAK
202501010LAK,edmunjo01,LAK,1,NJD
202501010LAK,engluan01,LAK,1,NJD
202501010LAK,fialake01,LAK,1,NJD
202501010LAK,foegewa01,LAK,1,NJD
202501010LAK,gavrivl01,LAK,1,NJD
202501010LAK,hamildo01,NJD,0,LAK
202501010LAK,haulaer01,NJD,0,LAK
202501010LAK,hischni01,NJD,0,LAK
202501010LAK,hugheja03,NJD,0,LAK
202501010LAK,jeannta01,LAK,1,NJD
202501010LAK,jonesca01,LAK,1,NJD
202501010LAK,kempead01,LAK,1,NJD
202501010LAK,kopitan01,LAK,1,NJD
202501010LAK,kovacjo01,NJD,0,LAK
202501010LAK,laferal01,LAK,1,NJD
202501010LAK,lazarcu01,NJD,0,LAK
202501010LAK,leean02,LAK,1,NJD
202501010LAK,lewistr01,LAK,1,NJD
202501010LAK,macdeku01,NJD,0,LAK
202501010LAK,meierti01,NJD,0,LAK
202501010LAK,merceda01,NJD,0,LAK
202501010LAK,misyuda01,NJD,0,LAK
202501010LAK,mooretr01,LAK,1,NJD
202501010LAK,nemecsi01,NJD,0,LAK
202501010LAK,noesest01,NJD,0,LAK
202501010LAK,palaton01,NJD,0,LAK
202501010LAK,siegejo01,NJD,0,LAK
202501010LAK,spencjo01,LAK,1,NJD
202501010LAK,tatarto01,NJD,0,LAK
202501010LAK,turcoal02,LAK,1,NJD
202501020CBJ,astonza01,CBJ,1,DET
202501020CBJ,berggjo02,DET,0,CBJ
202501020CBJ,chiarbe01,DET,0,CBJ
202501020CBJ,chinaye01,CBJ,1,DET
202501020CBJ,chrisja01,CBJ,1,DET
202501020CBJ,comphj.01,DET,0,CBJ
202501020CBJ,coppan01,DET,0,CBJ
202501020CBJ,danfoju01,CBJ,1,DET
202501020CBJ,debrial01,DET,0,CBJ
202501020CBJ,edvinsi01,DET,0,CBJ
202501020CBJ,fantiad01,CBJ,1,DET
202501020CBJ,fischch01,DET,0,CBJ
202501020CBJ,gudbrer01,CBJ,1,DET
202501020CBJ,gustaer02,DET,0,CBJ
202501020CBJ,harrijo01,CBJ,1,DET
202501020CBJ,hollju01,DET,0,CBJ
202501020CBJ,jiricda01,CBJ,1,DET
202501020CBJ,johanal01,DET,0,CBJ
202501020CBJ,johnsja02,CBJ,1,DET
202501020CBJ,johnske01,CBJ,1,DET
202501020CBJ,kanepa01,DET,0,CBJ
202501020CBJ,kaspema01,DET,0,CBJ
202501020CBJ,kuralse01,CBJ,1,DET
202501020CBJ,labanke01,CBJ,1,DET
202501020CBJ,larkidy01,DET,0,CBJ
202501020CBJ,maattol01,DET,0,CBJ
202501020CBJ,marchki01,CBJ,1,DET
202501020CBJ,monahse01,CBJ,1,DET
202501020CBJ,mottety01,DET,0,CBJ
202501020CBJ,olivima01,CBJ,1,DET
202501020CBJ,petryje01,DET,0,CBJ
202501020CBJ,provoiv01,CBJ,1,DET
202501020CBJ,pyyhtmi01,CBJ,1,DET
202501020CBJ,rasmumi01,DET,0,CBJ
202501020CBJ,raymolu01,DET,0,CBJ
202501020CBJ,seidemo01,DET,0,CBJ
202501020CBJ,severda01,CBJ,1,DET
202501020CBJ,sillico01,CBJ,1,DET
202501020CBJ,tarasvl01,DET,0,CBJ
202501020CBJ,vanrija01,CBJ,1,DET
202501020CBJ,velenjo01,DET,0,CBJ
202501020CBJ,watsoau01,DET,0,CBJ
202501020CBJ,werenza01,CBJ,1,DET
202501020CGY,anderra01,CGY,1,ARI
202501020CGY,backlmi01,CGY,1,ARI
202501020CGY,bahlke01,CGY,1,ARI
202501020CGY,barrity01,CGY,1,ARI
202501020CGY,beanja01,CGY,1,ARI
202501020CGY,borturo01,ARI,0,CGY
202501020CGY,carcomi01,ARI,0,CGY
202501020CGY,coleia01,ARI,0,CGY
202501020CGY,colembl01,CGY,1,ARI
202501020CGY,coolelo01,ARI,0,CGY
202501020CGY,coronma01,CGY,1,ARI
202501020CGY,crousla01,ARI,0,CGY
202501020CGY,doanjo01,ARI,0,CGY
202501020CGY,durzise01,ARI,0,CGY
202501020CGY,guentdy01,ARI,0,CGY
202501020CGY,haytoba01,ARI,0,CGY
202501020CGY,honzesa01,CGY,1,ARI
202501020CGY,huberjo01,CGY,1,ARI
202501020CGY,kadrina01,CGY,1,ARI
202501020CGY,kellecl01,ARI,0,CGY
202501020CGY,kerfoal01,ARI,0,CGY
202501020CGY,kessemi01,ARI,0,CGY
202501020CGY,kirklju01,CGY,1,ARI
202501020CGY,klapkad01,CGY,1,ARI
202501020CGY,kolyavl01,ARI,0,CGY
202501020CGY,lombery01,CGY,1,ARI
202501020CGY,maccema01,ARI,0,CGY
202501020CGY,manthan01,CGY,1,ARI
202501020CGY,mcbaija03,ARI,0,CGY
202501020CGY,obrieli01,ARI,0,CGY
202501020CGY,pospima01,CGY,1,ARI
202501020CGY,rooneke01,CGY,1,ARI
202501020CGY,schmani01,ARI,0,CGY
202501020CGY,sergami01,ARI,0,CGY
202501020CGY,stenlke01,ARI,0,CGY
202501020CGY,valimju01,ARI,0,CGY
202501020CGY,weegama01,CGY,1,ARI
202501020CGY,yamamka01,ARI,0,CGY
202501020CGY,zaryco01,CGY,1,ARI
202501020COL,aubekni01,BUF,0,COL
202501020COL,bensoza01,BUF,0,COL
202501020COL,byrambo01,BUF,0,COL
202501020COL,cliftco01,BUF,0,COL
202501020COL,coltoro01,COL,1,BUF
202501020COL,cozendy01,BUF,0,COL
202501020COL,dahlira01,BUF,0,COL
202501020COL,dehaaca01,COL,1,BUF
202501020COL,drouijo01,COL,1,BUF
202501020COL,gilbede01,BUF,0,COL
202501020COL,girarsa01,COL,1,BUF
202501020COL,greenjo02,BUF,0,COL
202501020COL,ivaniv01,COL,1,BUF
202501020COL,jokihhe01,BUF,0,COL
202501020COL,kellypa01,COL,1,BUF
202501020COL,kivirjo01,COL,1,BUF
202501020COL,kovalni01,COL,1,BUF
202501020COL,krebspe01,BUF,0,COL
202501020COL,kulicji01,BUF,0,COL
202501020COL,kylinol01,COL,1,BUF
202501020COL,laffesa01,BUF,0,COL
202501020COL,ludvijo01,COL,1,BUF
202501020COL,mackina01,COL,1,BUF
202501020COL,makarca01,COL,1,BUF
202501020COL,malenbe01,BUF,0,COL
202501020COL,malinsa01,COL,1,BUF
202501020COL,mansojo01,COL,1,BUF
202501020COL,mcleory01,BUF,0,COL
202501020COL,mitteca01,COL,1,BUF
202501020COL,oconnlo01,COL,1,BUF
202501020COL,peterjo01,BUF,0,COL
202501020COL,powerow01,BUF,0,COL
202501020COL,quinnja01,BUF,0,COL
202501020COL,rantami01,COL,1,BUF
202501020COL,ritchca01,COL,1,BUF
202501020COL,samuema02,BUF,0,COL
202501020COL,stienma01,COL,1,BUF
202501020COL,thompta01,BUF,0,COL
202501020COL,toewsde01,COL,1,BUF
202501020COL,tuchal01,BUF,0,COL
202501020COL,wagnech01,COL,1,BUF
202501020COL,woodmi01,COL,1,BUF
202501020COL,zuckeja01,BUF,0,COL
202501020DAL,amadimi01,OTT,0,DAL
202501020DAL,backos01,DAL,1,OTT
202501020DAL,bathedr01,OTT,0,DAL
202501020DAL,bennja01,DAL,1,OTT
202501020DAL,bernaja01,OTT,0,DAL
202501020DAL,blackco01,DAL,1,OTT
202501020DAL,blumema01,DAL,1,OTT
202501020DAL,bourqma01,DAL,1,OTT
202501020DAL,chaboth01,OTT,0,DAL
202501020DAL,cousini01,OTT,0,DAL
202501020DAL,dadonev01,DAL,1,OTT
202501020DAL,duchema01,DAL,1,OTT
202501020DAL,dumbama01,DAL,1,OTT
202501020DAL,gaudead01,OTT,0,DAL
202501020DAL,giroucl01,OTT,0,DAL
202501020DAL,gregono01,OTT,0,DAL
202501020DAL,greigri01,OTT,0,DAL
202501020DAL,hamontr01,OTT,0,DAL
202501020DAL,harleth01,DAL,1,OTT
202501020DAL,heiskmi01,DAL,1,OTT
202501020DAL,hintzro01,DAL,1,OTT
202501020DAL,jenseni02,OTT,0,DAL
202501020DAL,johnswy01,DAL,1,OTT
202501020DAL,klevety01,OTT,0,DAL
202501020DAL,lindees01,DAL,1,OTT
202501020DAL,lundkni01,DAL,1,OTT
202501020DAL,lyubuil01,DAL,1,OTT
202501020DAL,macewza01,OTT,0,DAL
202501020DAL,marchma01,DAL,1,OTT
202501020DAL,norrijo01,OTT,0,DAL
202501020DAL,perroda01,OTT,0,DAL
202501020DAL,pintosh01,OTT,0,DAL
202501020DAL,roberja01,DAL,1,OTT
202501020DAL,sandeja01,OTT,0,DAL
202501020DAL,seguity01,DAL,1,OTT
202501020DAL,smithbr05,DAL,1,OTT
202501020DAL,stanklo01,DAL,1,OTT
202501020DAL,steelsa01,DAL,1,OTT
202501020DAL,stuetti02,OTT,0,DAL
202501020DAL,suterry01,DAL,1,OTT
202501020DAL,tkachbr01,OTT,0,DAL
202501020DAL,zubar01,OTT,0,DAL
202501020FLA,ahose01,CAR,0,FLA
202501020FLA,balinuv01,FLA,1,CAR
202501020FLA,barkoal01,FLA,1,CAR
202501020FLA,bennesa01,FLA,1,CAR
202501020FLA,blakeja02,CAR,0,FLA
202501020FLA,boqviad01,FLA,1,CAR
202501020FLA,boqvije01,FLA,1,CAR
202501020FLA,burnsbr01,CAR,0,FLA
202501020FLA,carriwi01,CAR,0,FLA
202501020FLA,chatfja01,CAR,0,FLA
202501020FLA,druryja01,CAR,0,FLA
202501020FLA,ekblaaa01,FLA,1,CAR
202501020FLA,forslgu02,FLA,1,CAR
202501020FLA,gadjojo01,FLA,1,CAR
202501020FLA,gilespa01,FLA,1,CAR
202501020FLA,gostish01,CAR,0,FLA
202501020FLA,greeraj01,FLA,1,CAR
202501020FLA,jarvise01,CAR,0,FLA
202501020FLA,kotkaje01,CAR,0,FLA
202501020FLA,kulikdm01,FLA,1,CAR
202501020FLA,lundean01,FLA,1,CAR
202501020FLA,luostee01,FLA,1,CAR
202501020FLA,martijo01,CAR,0,FLA
