Game ID,Home Team,Away Team,Unnamed: 0_level_0,Unnamed: 1_level_0,Scoring,Scoring,Scoring,Unnamed: 5_level_0,Unnamed: 6_level_0,Goals,Goals,Goals,Goals,Assists,Assists,Assists,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Player ID
,,,Rk,Player,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,
202410240SEA,SEA,WPG,11.0,Vladislav Namestnikov,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,22.0,15:28,namesvl01
202410240SEA,SEA,WPG,12.0,Nino Niederreiter,2,0,2,2.0,0,2,0,0,0.0,0.0,0.0,0.0,3,66.7,22.0,12:06,niedeni01
202410240SEA,SEA,WPG,13.0,Cole Perfetti,0,1,1,1.0,0,0,0,0,0.0,1.0,0.0,0.0,4,0.0,21.0,14:15,perfeco01
202410240SEA,SEA,WPG,14.0,Neal Pionk,0,1,1,0.0,0,0,0,0,0.0,1.0,0.0,0.0,6,0.0,32.0,21:28,pionkne01
202410240SEA,SEA,WPG,15.0,Dylan Samberg,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,29.0,20:36,sambedy01
202410240SEA,SEA,WPG,16.0,Mark Scheifele,0,2,2,0.0,0,0,0,0,0.0,2.0,0.0,0.0,2,0.0,22.0,21:30,scheima01
202410240SEA,SEA,WPG,17.0,Logan Stanley,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,20.0,14:49,stanllo01
202410240SEA,SEA,WPG,18.0,Gabriel Vilardi,1,0,1,-1.0,0,1,0,0,0.0,0.0,0.0,0.0,3,33.3,21.0,18:40,vilarga01
202410240SEA,SEA,WPG,19.0,Connor Hellebuyck,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,4.0,61:19,helleco01
202410240SEA,SEA,WPG,,TOTAL,4,8,12,,4,4,0,0,,,,,36,11.1,,,
202410240SEA,SEA,WPG,1.0,Matty Beniers,2,1,3,2.0,0,2,0,0,0.0,1.0,0.0,0.0,2,100.0,22.0,18:23,beniema01
202410240SEA,SEA,WPG,2.0,Oliver Bjorkstrand,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,20.0,14:06,bjorkol01
202410240SEA,SEA,WPG,3.0,William Borgen,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,19.0,17:50,borgewi01
202410240SEA,SEA,WPG,4.0,AndrÃ© Burakovsky,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,15.0,13:56,burakan01
202410240SEA,SEA,WPG,5.0,Jordan Eberle,1,0,1,3.0,0,1,0,0,0.0,0.0,0.0,0.0,5,20.0,22.0,19:26,eberljo01
202410240SEA,SEA,WPG,6.0,Ryker Evans,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,22.0,21:51,evansry01
202410240SEA,SEA,WPG,7.0,Yanni Gourde,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,21.0,14:55,gourdya01
202410240SEA,SEA,WPG,8.0,Tye Kartye,0,0,0,-2.0,2,0,0,0,0.0,0.0,0.0,0.0,1,0.0,12.0,8:46,kartyty01
202410240SEA,SEA,WPG,9.0,Adam Larsson,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,23.0,20:23,larssad01
202410240SEA,SEA,WPG,10.0,Josh Mahura,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,11.0,10:30,mahurjo01
202410240SEA,SEA,WPG,11.0,Jared McCann,0,2,2,2.0,0,0,0,0,0.0,2.0,0.0,0.0,3,0.0,21.0,17:48,mccanja01
202410240SEA,SEA,WPG,12.0,Brandon Montour,0,1,1,0.0,0,0,0,0,0.0,1.0,0.0,0.0,1,0.0,23.0,26:52,montobr01
202410240SEA,SEA,WPG,13.0,Jamie Oleksiak,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,24.0,20:20,oleksja01
202410240SEA,SEA,WPG,14.0,Jaden Schwartz,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,22.0,17:31,schwaja01
202410240SEA,SEA,WPG,15.0,Chandler Stephenson,0,0,0,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,24.0,20:02,stephch02
202410240SEA,SEA,WPG,16.0,Brandon Tanev,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,23.0,13:51,tanevbr01
202410240SEA,SEA,WPG,17.0,Eeli Tolvanen,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,18.0,13:13,tolvaee01
202410240SEA,SEA,WPG,18.0,Shane Wright,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,14.0,12:55,wrighsh01
202410240SEA,SEA,WPG,19.0,Joey Daccord,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,5.0,61:06,daccojo01
202410240SEA,SEA,WPG,,TOTAL,3,4,7,,2,3,0,0,,,,,32,9.4,,,
202410240LAK,LAK,SJS,1.0,Cody Ceci,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,23.0,19:02,cecico01
202410240LAK,LAK,SJS,2.0,Ty Dellandrea,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,19.0,15:13,dellaty01
202410240LAK,LAK,SJS,3.0,William Eklund,0,0,0,-3.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,24.0,21:58,eklunwi01
202410240LAK,LAK,SJS,4.0,Mario Ferraro,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,23.0,17:05,ferrama01
202410240LAK,LAK,SJS,5.0,Barclay Goodrow,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,22.0,15:12,goodrba01
202410240LAK,LAK,SJS,6.0,Mikael Granlund,2,0,2,-2.0,0,0,2,0,0.0,0.0,0.0,0.0,6,33.3,22.0,22:58,granlmi01
202410240LAK,LAK,SJS,7.0,Carl GrundstrÃ¶m,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,15.0,12:24,grundca01
202410240LAK,LAK,SJS,8.0,Daniil Gushchin,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0,,16.0,11:11,gushcda01
202410240LAK,LAK,SJS,9.0,Klim Kostin,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,7.0,5:09,kostikl01
202410240LAK,LAK,SJS,10.0,Luke Kunin,0,0,0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,2,0.0,18.0,12:39,kuninlu01
202410240LAK,LAK,SJS,11.0,Jan Rutta,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,21.0,17:39,ruttaja02
202410240LAK,LAK,SJS,12.0,Nico Sturm,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,17.0,11:08,sturmni01
202410240LAK,LAK,SJS,13.0,Jack Thompson,0,2,2,-2.0,0,0,0,0,0.0,0.0,2.0,0.0,1,0.0,23.0,20:34,thompja01
202410240LAK,LAK,SJS,14.0,Henry Thrun,0,0,0,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,20.0,14:32,thrunhe01
202410240LAK,LAK,SJS,15.0,Tyler Toffoli,0,0,0,-3.0,2,0,0,0,0.0,0.0,0.0,0.0,5,0.0,23.0,22:05,toffoty01
202410240LAK,LAK,SJS,16.0,Jake Walman,0,0,0,-1.0,2,0,0,0,0.0,0.0,0.0,0.0,3,0.0,25.0,19:42,walmaja01
202410240LAK,LAK,SJS,17.0,Alexander Wennberg,0,2,2,0.0,0,0,0,0,0.0,0.0,2.0,0.0,2,0.0,23.0,21:23,wennbal01
202410240LAK,LAK,SJS,18.0,Fabian Zetterlund,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,19.0,16:22,zettefa01
202410240LAK,LAK,SJS,19.0,Mackenzie Blackwood,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,5.0,57:44,blackma01
202410240LAK,LAK,SJS,,TOTAL,2,4,6,,11,0,2,0,,,,,26,7.7,,,
202410240LAK,LAK,SJS,1.0,Michael Anderson,0,0,0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,25.0,21:44,andermi02
202410240LAK,LAK,SJS,2.0,Kyle Burroughs,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,1,0.0,15.0,13:13,burroky01
202410240LAK,LAK,SJS,3.0,Quinton Byfield,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,21.0,17:02,byfiequ01
202410240LAK,LAK,SJS,4.0,Brandt Clarke,0,1,1,1.0,0,0,0,0,0.0,1.0,0.0,0.0,2,0.0,18.0,15:13,clarkbr02
202410240LAK,LAK,SJS,5.0,Phillip Danault,0,1,1,1.0,0,0,0,0,0.0,1.0,0.0,0.0,1,0.0,18.0,16:19,danauph01
202410240LAK,LAK,SJS,6.0,Joel Edmundson,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,25.0,24:04,edmunjo01
202410240LAK,LAK,SJS,7.0,Kevin Fiala,0,0,0,1.0,2,0,0,0,0.0,0.0,0.0,0.0,2,0.0,15.0,15:04,fialake01
202410240LAK,LAK,SJS,8.0,Warren Foegele,2,0,2,2.0,0,2,0,0,1.0,0.0,0.0,0.0,4,50.0,18.0,15:16,foegewa01
202410240LAK,LAK,SJS,9.0,Vladislav Gavrikov,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,21.0,25:21,gavrivl01
202410240LAK,LAK,SJS,10.0,Tanner Jeannot,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,2,0.0,15.0,9:03,jeannta01
202410240LAK,LAK,SJS,11.0,Adrian Kempe,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,2,0.0,20.0,18:23,kempead01
202410240LAK,LAK,SJS,12.0,AnÅ¾e Kopitar,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,20.0,19:12,kopitan01
202410240LAK,LAK,SJS,13.0,Alex Laferriere,0,2,2,2.0,0,0,0,0,0.0,2.0,0.0,0.0,2,0.0,16.0,14:50,laferal01
202410240LAK,LAK,SJS,14.0,Andre Lee,0,0,0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0,,11.0,8:20,leean02
202410240LAK,LAK,SJS,15.0,Trevor Lewis,0,0,0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,1,0.0,14.0,8:54,lewistr01
202410240LAK,LAK,SJS,16.0,Trevor Moore,0,1,1,1.0,0,0,0,0,0.0,1.0,0.0,0.0,1,0.0,18.0,15:43,mooretr01
202410240LAK,LAK,SJS,17.0,Jordan Spence,1,0,1,2.0,2,1,0,0,0.0,0.0,0.0,0.0,2,50.0,20.0,17:22,spencjo01
202410240LAK,LAK,SJS,18.0,Alex Turcotte,0,0,0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,14.0,13:24,turcoal02
202410240LAK,LAK,SJS,19.0,David Rittich,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,3.0,60:00,rittida01
202410240LAK,LAK,SJS,,TOTAL,3,5,8,,19,3,0,0,,,,,30,10.0,,,
202410250VEG,VEG,OTT,1.0,Michael Amadio,0,0,0,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,23.0,14:22,amadimi01
202410250VEG,VEG,OTT,2.0,Drake Batherson,1,1,2,0.0,0,1,0,0,0.0,1.0,0.0,0.0,1,100.0,28.0,21:11,bathedr01
202410250VEG,VEG,OTT,3.0,Jacob Bernard-Docker,0,1,1,1.0,0,0,0,0,0.0,1.0,0.0,0.0,1,0.0,17.0,13:37,bernaja01
202410250VEG,VEG,OTT,4.0,Thomas Chabot,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,25.0,19:41,chaboth01
202410250VEG,VEG,OTT,5.0,Nick Cousins,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,4,0.0,20.0,11:25,cousini01
202410250VEG,VEG,OTT,6.0,Adam Gaudette,2,0,2,0.0,0,1,1,0,0.0,0.0,0.0,0.0,2,100.0,19.0,9:37,gaudead01
202410250VEG,VEG,OTT,7.0,Claude Giroux,1,1,2,-1.0,0,1,0,0,0.0,0.0,1.0,0.0,2,50.0,33.0,20:31,giroucl01
202410250VEG,VEG,OTT,8.0,Noah Gregor,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,24.0,14:02,gregono01
202410250VEG,VEG,OTT,9.0,Ridly Greig,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,25.0,14:18,greigri01
202410250VEG,VEG,OTT,10.0,Travis Hamonic,0,0,0,-3.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,27.0,20:47,hamontr01
202410250VEG,VEG,OTT,11.0,Nick Jensen,0,1,1,1.0,2,0,0,0,0.0,1.0,0.0,0.0,0,,24.0,19:31,jenseni02
202410250VEG,VEG,OTT,12.0,Tyler Kleven,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,20.0,15:36,klevety01
202410250VEG,VEG,OTT,13.0,Zack MacEwen,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,16.0,7:46,macewza01
202410250VEG,VEG,OTT,14.0,Joshua Norris,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,31.0,21:18,norrijo01
202410250VEG,VEG,OTT,15.0,Cole Reinhardt,0,1,1,0.0,0,0,0,0,0.0,1.0,0.0,0.0,3,0.0,15.0,6:50,reinhco01
202410250VEG,VEG,OTT,16.0,Jake Sanderson,0,0,0,-4.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,29.0,25:33,sandeja01
202410250VEG,VEG,OTT,17.0,Tim StÃ¼tzle,0,1,1,-1.0,0,0,0,0,0.0,0.0,1.0,0.0,3,0.0,24.0,21:07,stuetti02
202410250VEG,VEG,OTT,18.0,Brady Tkachuk,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,25.0,20:40,tkachbr01
202410250VEG,VEG,OTT,19.0,Linus Ullmark,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,4.0,58:14,ullmali01
202410250VEG,VEG,OTT,,TOTAL,4,6,10,,4,3,1,0,,,,,39,10.3,,,
202410250VEG,VEG,OTT,1.0,Ivan Barbashev,2,0,2,0.0,0,2,0,0,0.0,0.0,0.0,0.0,2,100.0,21.0,17:51,barbaiv01
202410250VEG,VEG,OTT,2.0,Brendan Brisson,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,14.0,8:21,brissbr01
202410250VEG,VEG,OTT,3.0,Pavel Dorofeyev,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,20.0,17:23,dorofpa01
202410250VEG,VEG,OTT,4.0,Jack Eichel,0,2,2,0.0,0,0,0,0,0.0,1.0,1.0,0.0,2,0.0,23.0,21:21,eicheja01
202410250VEG,VEG,OTT,5.0,Nicolas Hague,1,0,1,0.0,0,1,0,0,0.0,0.0,0.0,0.0,1,100.0,15.0,9:44,hagueni01
202410250VEG,VEG,OTT,6.0,Noah Hanifin,0,1,1,3.0,0,0,0,0,0.0,1.0,0.0,0.0,2,0.0,28.0,23:47,hanifno01
202410250VEG,VEG,OTT,7.0,TomÃ¡Å¡ Hertl,1,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2,50.0,21.0,18:46,hertlto01
202410250VEG,VEG,OTT,8.0,Alexander Holtz,0,1,1,0.0,0,0,0,0,0.0,1.0,0.0,0.0,1,0.0,17.0,9:35,holtzal01
202410250VEG,VEG,OTT,9.0,Brett Howden,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,23.0,17:15,howdebr01
202410250VEG,VEG,OTT,10.0,Keegan Kolesar,1,0,1,2.0,2,1,0,0,1.0,0.0,0.0,0.0,1,100.0,19.0,13:27,koleske01
202410250VEG,VEG,OTT,11.0,Brayden McNabb,0,0,0,-1.0,2,0,0,0,0.0,0.0,0.0,0.0,2,0.0,31.0,22:12,mcnabbr01
202410250VEG,VEG,OTT,12.0,Tanner Pearson,0,2,2,2.0,0,0,0,0,0.0,2.0,0.0,0.0,0,,20.0,11:34,pearsta01
202410250VEG,VEG,OTT,13.0,Alex Pietrangelo,0,3,3,4.0,0,0,0,0,0.0,3.0,0.0,0.0,4,0.0,25.0,23:39,pietral01
202410250VEG,VEG,OTT,14.0,Nicolas Roy,1,0,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,4,25.0,24.0,15:47,royni01
202410250VEG,VEG,OTT,15.0,Cole Schwindt,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,13.0,7:11,schwico01
202410250VEG,VEG,OTT,16.0,Mark Stone,0,2,2,0.0,0,0,0,0,0.0,1.0,1.0,0.0,1,0.0,23.0,21:15,stonema01
202410250VEG,VEG,OTT,17.0,Shea Theodore,0,0,0,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,28.0,22:15,theodsh01
202410250VEG,VEG,OTT,18.0,Zach Whitecloud,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,24.0,15:02,whiteza01
202410250VEG,VEG,OTT,19.0,Adin Hill,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,3.0,60:00,hillad01
202410250VEG,VEG,OTT,,TOTAL,6,11,17,,4,5,1,0,,,,,28,21.4,,,
202410250NJD,NJD,NYI,1.0,Mathew Barzal,0,1,1,0.0,0,0,0,0,0.0,1.0,0.0,0.0,4,0.0,25.0,20:27,barzama01
202410250NJD,NJD,NYI,2.0,Casey Cizikas,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,21.0,11:52,cizikca01
202410250NJD,NJD,NYI,3.0,Noah Dobson,0,1,1,-1.0,0,0,0,0,0.0,0.0,1.0,0.0,4,0.0,34.0,25:08,dobsono01
202410250NJD,NJD,NYI,4.0,Liam Foudy,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,13.0,7:02,foudyli01
202410250NJD,NJD,NYI,5.0,Simon HolmstrÃ¶m,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,27.0,20:10,holmssi01
202410250NJD,NJD,NYI,6.0,Bo Horvat,1,0,1,0.0,0,1,0,0,1.0,0.0,0.0,0.0,2,50.0,25.0,19:33,horvabo01
202410250NJD,NJD,NYI,7.0,Anders Lee,1,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,6,16.7,23.0,14:44,leean01
202410250NJD,NJD,NYI,8.0,Kyle MacLean,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,16.0,8:26,macleky01
202410250NJD,NJD,NYI,9.0,Scott Mayfield,0,0,0,-2.0,7,0,0,0,0.0,0.0,0.0,0.0,0,,20.0,11:35,mayfisc01
202410250NJD,NJD,NYI,10.0,Brock Nelson,1,1,2,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,100.0,26.0,19:33,nelsobr01
202410250NJD,NJD,NYI,11.0,Jean-Gabriel Pageau,0,1,1,0.0,0,0,0,0,0.0,0.0,1.0,0.0,2,0.0,27.0,17:08,pageaje01
202410250NJD,NJD,NYI,12.0,Kyle Palmieri,1,1,2,1.0,0,1,0,0,0.0,1.0,0.0,0.0,2,50.0,26.0,18:30,palmiky01
202410250NJD,NJD,NYI,13.0,Adam Pelech,0,1,1,1.0,0,0,0,0,0.0,1.0,0.0,0.0,3,0.0,34.0,21:45,pelecad01
202410250NJD,NJD,NYI,14.0,Ryan Pulock,0,1,1,2.0,2,0,0,0,0.0,1.0,0.0,0.0,0,,33.0,20:50,pulocry01
202410250NJD,NJD,NYI,15.0,Mike Reilly,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,21.0,13:08,reillmi01
202410250NJD,NJD,NYI,16.0,Alexander Romanov,0,1,1,0.0,0,0,0,0,0.0,1.0,0.0,0.0,1,0.0,30.0,21:51,romanal01
202410250NJD,NJD,NYI,17.0,Maxim Tsyplakov,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,23.0,18:09,tsyplma01
202410250NJD,NJD,NYI,18.0,Oliver Wahlstrom,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,15.0,9:36,wahlsol01
202410250NJD,NJD,NYI,19.0,Ilya Sorokin,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,4.0,61:09,sorokil01
202410250NJD,NJD,NYI,,TOTAL,4,8,12,,9,3,1,0,,,,,30,13.3,,,
202410250NJD,NJD,NYI,1.0,Jesper Bratt,1,1,2,0.0,2,1,0,0,0.0,1.0,0.0,0.0,3,33.3,27.0,19:04,brattje01
202410250NJD,NJD,NYI,2.0,Paul Cotter,0,1,1,1.0,0,0,0,0,0.0,1.0,0.0,0.0,1,0.0,15.0,12:00,cottepa01
202410250NJD,NJD,NYI,3.0,Brenden Dillon,0,1,1,0.0,2,0,0,0,0.0,1.0,0.0,0.0,1,0.0,20.0,14:31,dillobr01
202410250NJD,NJD,NYI,4.0,Dougie Hamilton,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,1,0.0,27.0,17:51,hamildo01
202410250NJD,NJD,NYI,5.0,Erik Haula,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,21.0,15:57,haulaer01
202410250NJD,NJD,NYI,6.0,Nico Hischier,1,0,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,3,33.3,29.0,21:19,hischni01
202410250NJD,NJD,NYI,7.0,Jack Hughes,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,27.0,23:49,hugheja03
202410250NJD,NJD,NYI,8.0,Luke Hughes,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,25.0,20:36,hughelu01
202410250NJD,NJD,NYI,9.0,Johnathan Kovacevic,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,27.0,20:58,kovacjo01
202410250NJD,NJD,NYI,10.0,Curtis Lazar,1,0,1,0.0,0,1,0,0,0.0,0.0,0.0,0.0,1,100.0,16.0,9:47,lazarcu01
202410250NJD,NJD,NYI,11.0,Kurtis MacDermid,0,0,0,-1.0,5,0,0,0,0.0,0.0,0.0,0.0,0,,8.0,2:24,macdeku01
202410250NJD,NJD,NYI,12.0,Timo Meier,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,22.0,18:29,meierti01
202410250NJD,NJD,NYI,13.0,Dawson Mercer,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,25.0,21:11,merceda01
202410250NJD,NJD,NYI,14.0,Stefan Noesen,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,20.0,14:09,noesest01
202410250NJD,NJD,NYI,15.0,OndÅej PalÃ¡t,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,18.0,13:14,palaton01
202410250NJD,NJD,NYI,16.0,Brett Pesce,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,30.0,23:53,pescebr01
202410250NJD,NJD,NYI,17.0,Jonas Siegenthaler,0,1,1,1.0,2,0,0,0,0.0,1.0,0.0,0.0,0,,27.0,19:15,siegejo01
202410250NJD,NJD,NYI,18.0,TomÃ¡Å¡ Tatar,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,14.0,7:25,tatarto01
202410250NJD,NJD,NYI,19.0,Jake Allen,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,5.0,60:46,allenja01
202410250NJD,NJD,NYI,,TOTAL,3,4,7,,13,3,0,0,,,,,35,8.6,,,
202410250CHI,CHI,NSH,1.0,Alexandre Carrier,0,2,2,0.0,0,0,0,0,0.0,1.0,0.0,1.0,1,0.0,26.0,21:14,carrial01
202410250CHI,CHI,NSH,2.0,Marc Del Gaizo,0,0,0,1.0,2,0,0,0,0.0,0.0,0.0,0.0,2,0.0,16.0,11:15,delgama01
202410250CHI,CHI,NSH,3.0,Luke Evangelista,0,1,1,-1.0,2,0,0,0,0.0,0.0,1.0,0.0,2,0.0,16.0,11:46,evanglu01
202410250CHI,CHI,NSH,4.0,Filip Forsberg,1,0,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,7,14.3,23.0,19:10,forsbfi01
202410250CHI,CHI,NSH,5.0,Mark Jankowski,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,21.0,14:27,jankoma01
202410250CHI,CHI,NSH,6.0,Roman Josi,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,27.0,25:56,josiro01
202410250CHI,CHI,NSH,7.0,Zachary L'Heureux,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,13.0,8:20,lheurza01
202410250CHI,CHI,NSH,8.0,Jeremy Lauzon,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,27.0,19:08,lauzoje01
202410250CHI,CHI,NSH,9.0,Jonathan Marchessault,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,17.0,18:02,audymjo01
202410250CHI,CHI,NSH,10.0,Michael McCarron,0,0,0,-1.0,7,0,0,0,0.0,0.0,0.0,0.0,1,0.0,18.0,12:01,mccarmi01
202410250CHI,CHI,NSH,11.0,Thomas Novak,0,1,1,0.0,0,0,0,0,0.0,0.0,1.0,0.0,2,0.0,17.0,10:45,novakth01
202410250CHI,CHI,NSH,12.0,Gustav Nyquist,1,1,2,2.0,0,0,0,1,0.0,1.0,0.0,0.0,1,100.0,23.0,14:55,nyquigu01
202410250CHI,CHI,NSH,13.0,Ryan O'Reilly,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,23.0,19:14,oreilry01
202410250CHI,CHI,NSH,14.0,Luke Schenn,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,20.0,13:36,schenlu01
202410250CHI,CHI,NSH,15.0,Colton Sissons,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,21.0,18:47,sissoco01
202410250CHI,CHI,NSH,16.0,Brady Skjei,1,0,1,-1.0,2,0,1,0,1.0,0.0,0.0,0.0,3,33.3,25.0,20:10,skjeibr01
202410250CHI,CHI,NSH,17.0,Cole Smith,0,1,1,0.0,2,0,0,0,0.0,0.0,0.0,1.0,2,0.0,21.0,12:51,smithco02
202410250CHI,CHI,NSH,18.0,Steven Stamkos,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,18.0,18:25,stamkst01
202410250CHI,CHI,NSH,19.0,Juuse Saros,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,4.0,59:58,sarosju01
202410250CHI,CHI,NSH,,TOTAL,3,6,9,,15,1,1,1,,,,,34,8.8,,,
202410250CHI,CHI,NSH,1.0,Nolan Allan,0,1,1,0.0,2,0,0,0,0.0,1.0,0.0,0.0,0,,14.0,11:28,allanno01
202410250CHI,CHI,NSH,2.0,Connor Bedard,1,0,1,-1.0,0,1,0,0,0.0,0.0,0.0,0.0,4,25.0,18.0,21:13,bedarco01
