GameID,Game,Player,PlayerID,Team,Is_Home,Opp,,,
202502060CGY,CGY vs COL,DEVON TOEWS,toewsde01,COL,0,CGY,,,
202502060CGY,CGY vs COL,T.J. TYNAN,tynant.01,COL,0,CGY,,,
202502060CGY,CGY vs COL,CHRIS WAGNER,wagnech01,COL,0,CGY,,,
202502060CGY,CGY vs COL,MACKENZIE WEEGAR,weegama01,CGY,1,COL,,,
202502060CGY,CGY vs COL,MILES WOOD,woodmi01,COL,0,CGY,,,
202502060CGY,CGY vs COL,CONNOR ZARY,zaryco01,CGY,1,COL,,,
202502060MIN,MIN vs CAR,SEBASTIAN AHO,ahose01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,ADAM BECKMAN,beckmad01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,JACKSON BLAKE,blakeja02,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,ZACH BOGOSIAN,bogosza01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,MATT BOLDY,boldyma01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,JONAS BRODIN,brodijo01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,BRENT BURNS,burnsbr01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,WILLIAM CARRIER,carriwi01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,JALEN CHATFIELD,chatfja01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,DECLAN CHISHOLM,chishde01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,DYLAN COGHLAN,coghldy01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,JACK DRURY,druryja01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,JOEL ERIKSSON EK,eriksjo02,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,BROCK FABER,faberbr01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,JESPER FAST,fastje01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,MARCUS FOLIGNO,foligma01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,FREDERICK GAUDREAU,gaudrfr01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,ALEX GOLIGOSKI,goligal01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,SHAYNE GOSTISBEHERE,gostish01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,RYAN HARTMAN,hartmry01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,DAEMON HUNT,huntda01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,SETH JARVIS,jarvise01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,MARCUS JOHANSSON,johanma03,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,KIRILL KAPRIZOV,kapriki01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,MARAT KHUSNUTDINOV,khusnma01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,JESPERI KOTKANIEMI,kotkaje01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,JAKUB LAUKO,laukoja01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,JORDAN MARTINOOK,martijo01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,DAKOTA MERMIS,mermida01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,JON MERRILL,merrijo01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,JAKE MIDDLETON,middlja01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,SCOTT MORROW,morrosc02,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,BRADLY NADEAU,nadeabr01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,MARTIN NECAS,necasma01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,LIAM OHGREN,ohgreli01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,DMITRY ORLOV,orlovdm01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,NIC PETAN,petanni01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,VASILIY PONOMAREV,ponomva01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,ERIC ROBINSON,robiner01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,JACK ROSLOVIC,rosloja01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,MARCO ROSSI,rossima01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,MASON SHAW,shawma01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,JACCOB SLAVIN,slavija01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,JARED SPURGEON,spurgja01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,JORDAN STAAL,staaljo01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,ANDREI SVECHNIKOV,svechan01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,YAKOV TRENIN,treniya01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,SAMMY WALKER,walkesa01,MIN,1,CAR,,,
202502060MIN,MIN vs CAR,SEAN WALKER,walkese01,CAR,0,MIN,,,
202502060MIN,MIN vs CAR,MATS ZUCCARELLO,zuccama01,MIN,1,CAR,,,
202502060NJD,NJD vs VEG,IVAN BARBASHEV,barbaiv01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,NATHAN BASTIAN,bastina01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,JESPER BRATT,brattje01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,BRENDAN BRISSON,brissbr01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,SEAMUS CASEY,caseyse01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,GRAEME CLARKE,clarkgr01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,LUKAS CORMIER,cormilu01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,PAUL COTTER,cottepa01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,BRENDEN DILLON,dillobr01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,PAVEL DOROFEYEV,dorofpa01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,JUSTIN DOWLING,dowliju01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,JACK EICHEL,eicheja01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,NOLAN FOOTE,footeno01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,BYRON FROESE,froesby01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,NICOLAS HAGUE,hagueni01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,BRIAN HALONEN,halonbr01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,DOUGIE HAMILTON,hamildo01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,NOAH HANIFIN,hanifno01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,SANTERI HATAKKA,hataksa01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,ERIK HAULA,haulaer01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,TOMAS HERTL,hertlto01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,NICO HISCHIER,hischni01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,ALEXANDER HOLTZ,holtzal01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,BRETT HOWDEN,howdebr01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,JACK HUGHES,hugheja03,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,LUKE HUGHES,hughelu01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,BEN HUTTON,huttobe01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,WILLIAM KARLSSON,karlswi01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,KEEGAN KOLESAR,koleske01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,KAEDAN KORCZAK,korczka01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,JOHNATHAN KOVACEVIC,kovacjo01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,SAMUEL LABERGE,labersa01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,CURTIS LAZAR,lazarcu01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,KURTIS MACDERMID,macdeku01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,JOHN MARINO,marinjo01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,MICHAEL MCLEOD,mcleomi01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,BRAYDEN MCNABB,mcnabbr01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,TIMO MEIER,meierti01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,DAWSON MERCER,merceda01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,DANIIL MISYUL,misyuda01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,MASON MORELLI,morelma01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,SIMON NEMEC,nemecsi01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,STEFAN NOESEN,noesest01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,VICTOR OLOFSSON,olofsvi01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,ONDREJ PALAT,palaton01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,TANNER PEARSON,pearsta01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,BRETT PESCE,pescebr01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,ALEX PIETRANGELO,pietral01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,SHELDON REMPAL,rempash01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,JONAS RONDBJERG,rondbjo01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,NICOLAS ROY,royni01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,COLE SCHWINDT,schwico01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,JONAS SIEGENTHALER,siegejo01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,MARK STONE,stonema01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,TOMAS TATAR,tatarto01,NJD,1,VEG,,,
202502060NJD,NJD vs VEG,SHEA THEODORE,theodsh01,VEG,0,NJD,,,
202502060NJD,NJD vs VEG,ZACH WHITECLOUD,whiteza01,VEG,0,NJD,,,
202502060PHI,PHI vs WSH,ALEXANDER ALEXEYEV,alexeal01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,EMIL ANDRAE,andraem01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,RONNIE ATTARD,attarro01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,NICKLAS BACKSTROM,backsni02,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,ETHAN BEAR,bearet01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,LOUIS BELPEDIO,belpelo01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,BOBBY BRINK,brinkbo01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,JOHN CARLSON,carlsjo01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,NOAH CATES,catesno01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,JAKOB CHYCHRUN,chychja01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,SEAN COUTURIER,coutuse01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,NICOLAS DESLAURIERS,deslani01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,NIC DOWD,dowdni01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,JAMIE DRYSDALE,drysdja01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,PIERRICK DUBE,dubepi01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,PIERRE-LUC DUBOIS,duboipi01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,BRANDON DUHAIME,duhaibr01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,JOEL FARABEE,farabjo01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,MARTIN FEHERVARY,feherma01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,TYSON FOERSTER,foersty01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,MORGAN FROST,frostmo01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,RHETT GARDNER,gardnrh01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,ADAM GINNING,ginniad01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,HARDY HAMAN AKTELL,hamanha01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,GARNET HATHAWAY,hathaga01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,VINCENT IORIO,ioriovi01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,LUCAS JOHANSEN,johanlu01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,ERIK JOHNSON,johnser01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,TRAVIS KONECNY,konectr01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,HENDRIX LAPIERRE,lapiehe01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,SCOTT LAUGHTON,laughsc01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,JETT LUCHANKO,luchaje01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,OLLE LYCKSELL,lycksol01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,ANDREW MANGIAPANE,mangian01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,DYLAN MCILRATH,mcilrdy01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,CONNOR MCMICHAEL,mcmicco01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,MATVEI MICHKOV,michkma01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,SONNY MILANO,milanso01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,IVAN MIROSHNICHENKO,mirosiv01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,T.J. OSHIE,oshietj01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,ALEX OVECHKIN,ovechal01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,RYAN POEHLING,poehlry01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,ALIAKSEI PROTAS,protaal01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,TAYLOR RADDYSH,raddyta01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,RASMUS RISTOLAINEN,ristora01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,MATT ROY,royma04,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,RASMUS SANDIN,sandira01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,TRAVIS SANHEIM,sanhetr01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,NICK SEELER,seeleni01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,MICHAEL SGARBOSSA,sgarbmi01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,JOE SNIVELY,snivejo01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,DYLAN STROME,stromdy01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,OWEN TIPPETT,tippeow01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,TREVOR VAN RIEMSDYK,vanritr01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,JAKUB VRANA,vranaja01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,TOM WILSON,wilsoto01,WSH,0,PHI,,,
202502060PHI,PHI vs WSH,CAM YORK,yorkca01,PHI,1,WSH,,,
202502060PHI,PHI vs WSH,YEGOR ZAMULA,zamulye01,PHI,1,WSH,,,
202502060SEA,SEA vs TOR,MATTY BENIERS,beniema01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,SIMON BENOIT,benoisi01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,OLIVER BJORKSTRAND,bjorkol01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,WILL BORGEN,borgewi01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,ANDRE BURAKOVSKY,burakan01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,MAX DOMI,domima01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,VINCE DUNN,dunnvi02,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,JORDAN EBERLE,eberljo01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,OLIVER EKMAN-LARSSON,ekmanol01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,RYKER EVANS,evansry01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,CALE FLEURY,fleurca01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,MARK GIORDANO,giordma01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,YANNI GOURDE,gourdya01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,JOHN HAYDEN,haydejo01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,PONTUS HOLMBERG,holmbpo01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,CALLE JARNKROK,jarnkca01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,DAVID KAMPF,kampfda01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,TYE KARTYE,kartyty01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,MATTHEW KNIES,kniesma01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,ADAM LARSSON,larssad01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,KOLE LIND,lindko01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,STEVEN LORENTZ,lorenst01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,JOSH MAHURA,mahurjo01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,MITCH MARNER,marnemi01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,AUSTON MATTHEWS,matthau01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,JAKE MCCABE,mccabja01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,JARED MCCANN,mccanja01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,MAX MCCORMICK,mccorma01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,BOBBY MCMANN,mcmanbo02,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,FRASER MINTEN,mintefr01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,BRANDON MONTOUR,montobr01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,LOGAN MORRISON,morrilo01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,PHILIPPE MYERS,myersph01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,WILLIAM NYLANDER,nylanwi01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,JAMIE OLEKSIAK,oleksja01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,GUSTAV OLOFSSON,olofsgu01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,MAX PACIORETTY,pacioma01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,ANDREW POTURALSKI,poturan01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,RYAN REAVES,reavery01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,MORGAN RIELLY,riellmo01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,MARSHALL RIFAI,rifaima01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,NICHOLAS ROBERTSON,roberni01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,JUSTIN SCHULTZ,schulju01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,JADEN SCHWARTZ,schwaja01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,ALEX STEEVES,steeval02,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,CHANDLER STEPHENSON,stephch02,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,BRANDON TANEV,tanevbr01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,CHRIS TANEV,tanevch01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,JOHN TAVARES,tavarjo01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,CONOR TIMMINS,timmico01,TOR,0,SEA,,,
202502060SEA,SEA vs TOR,EELI TOLVANEN,tolvaee01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,RYAN WINTERTON,wintery01,SEA,1,TOR,,,
202502060SEA,SEA vs TOR,SHANE WRIGHT,wrighsh01,SEA,1,TOR,,,
202502060SJS,SJS vs VAN,CALEN ADDISON,addisca01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,NILS AMAN,amanni01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,JUSTIN BAILEY,baileju01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,ARSHDEEP BAINS,bainsar01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,ALEXANDER BARABANOV,barabal01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,MATT BENNING,bennima01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,TEDDY BLUEGER,bluegte01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,BROCK BOESER,boesebr01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,THOMAS BORDELEAU,bordeth01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,ERIK BRANNSTROM,branner01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,ETHAN CARDWELL,cardwet01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,CODY CECI,cecico01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,MACKLIN CELEBRINI,celebma01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,LOGAN COUTURE,coutulo01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,JAKE DEBRUSK,debruja01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,TY DELLANDREA,dellaty01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,VINCENT DESHARNAIS,deshavi01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,PHILLIP DI GIUSEPPE,digiuph01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,WILLIAM EKLUND,eklunwi01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,MARIO FERRARO,ferrama01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,DEREK FORBORT,forbode01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,CONOR GARLAND,garlaco01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,BARCLAY GOODROW,goodrba01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,COLLIN GRAF,grafco01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,MIKAEL GRANLUND,granlmi01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,CARL GRUNDSTROM,grundca01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,DANIIL GUSHCHIN,gushcda01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,DANTON HEINEN,heineda01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,AKITO HIROSE,hirosak01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,NILS HOGLANDER,hoglani01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,FILIP HRONEK,hronefi01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,QUINN HUGHES,hughequ01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,DAKOTA JOSHUA,joshuda01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,NOAH JUULSEN,juulsno01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,LINUS KARLSSON,karlsli01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,NIKOLAI KNYZHOV,knyzhni01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,KLIM KOSTIN,kostikl01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,LUKE KUNIN,kuninlu01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,TIMOTHY LILJEGREN,liljeti01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,OSKAR LINDBLOM,lindbos01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,COLE MCWARD,mcwarco01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,J.T. MILLER,millejt01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,SHAKIR MUKHAMADULLIN,mukhash01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,TYLER MYERS,myersty01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,ELIAS PETTERSSON,petteel01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,AATU RATY,ratyaa01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,JAN RUTTA,ruttaja02,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,SCOTT SABOURIN,sabousc01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,KIEFER SHERWOOD,sherwki01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,GIVANI SMITH,smithgi01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,WILL SMITH,smithwi01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,CARSON SOUCY,soucyca01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,DANIEL SPRONG,spronda01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,NICO STURM,sturmni01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,PIUS SUTER,suterpi01,VAN,0,SJS,,,
202502060SJS,SJS vs VAN,JACK THOMPSON,thompja01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,HENRY THRUN,thrunhe01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,TYLER TOFFOLI,toffoty01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,MARC-EDOUARD VLASIC,vlasima01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,JAKE WALMAN,walmaja01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,ALEX WENNBERG,wennbal01,SJS,1,VAN,,,
202502060SJS,SJS vs VAN,FABIAN ZETTERLUND,zettefa01,SJS,1,VAN,,,
202502060STL,STL vs FLA,NIKITA ALEXANDROV,alexani01,STL,1,FLA,,,
202502060STL,STL vs FLA,UVIS BALINSKIS,balinuv01,FLA,0,STL,,,
202502060STL,STL vs FLA,ALEKSANDER BARKOV,barkoal01,FLA,0,STL,,,
202502060STL,STL vs FLA,SAM BENNETT,bennesa01,FLA,0,STL,,,
202502060STL,STL vs FLA,ZACHARY BOLDUC,bolduza01,STL,1,FLA,,,
202502060STL,STL vs FLA,ADAM BOQVIST,boqviad01,FLA,0,STL,,,
202502060STL,STL vs FLA,JESPER BOQVIST,boqvije01,FLA,0,STL,,,
202502060STL,STL vs FLA,PHILIP BROBERG,brobeph01,STL,1,FLA,,,
202502060STL,STL vs FLA,PAVEL BUCHNEVICH,buchnpa01,STL,1,FLA,,,
202502060STL,STL vs FLA,ZACH DEAN,deanza01,STL,1,FLA,,,
202502060STL,STL vs FLA,AARON EKBLAD,ekblaaa01,FLA,0,STL,,,
202502060STL,STL vs FLA,RADEK FAKSA,faksara01,STL,1,FLA,,,
202502060STL,STL vs FLA,JUSTIN FAULK,faulkju01,STL,1,FLA,,,
202502060STL,STL vs FLA,GUSTAV FORSLING,forslgu02,FLA,0,STL,,,
202502060STL,STL vs FLA,JONAH GADJOVICH,gadjojo01,FLA,0,STL,,,
202502060STL,STL vs FLA,PATRICK GILES,gilespa01,FLA,0,STL,,,
202502060STL,STL vs FLA,A.J. GREER,greeraj01,FLA,0,STL,,,
202502060STL,STL vs FLA,DYLAN HOLLOWAY,hollody01,STL,1,FLA,,,
